old_id	new_id	action	char	cov
vol01:14:4:18	vol01:14:4:19	rekey	仍	0.9995
vol01:14:4:1	vol01:14:4:2	rekey	不	0.9998
vol01:14:4:20	vol01:14:4:21	rekey	此	0.9997
vol01:14:4:2	vol01:14:4:3	rekey	致	0.9996
vol01:14:4:3	vol01:14:4:4	rekey	淆	0.9996
vol01:14:4:4	vol01:14:4:5	rekey	混	0.9996
vol01:14:4:5	vol01:14:4:6	rekey	遺	0.9996
vol01:14:4:6	vol01:14:4:7	rekey	失	0.9995
vol01:14:4:7	vol01:14:4:8	rekey	之	0.9997
vol01:14:4:8	vol01:14:4:9	rekey	處	0.9993
vol01:14:5:1	vol01:14:5:2	rekey	通	0.9998
vol01:14:5:2	vol01:14:5:3	rekey	諭	0.9994
vol01:14:5:3	vol01:14:5:4	rekey	知	0.9995
vol01:14:5:4	vol01:14:5:5	rekey	之	0.9997
vol01:14:5:5	vol01:14:5:6	rekey	欽	0.9996
vol01:14:5:6	vol01:14:5:7	rekey	此	0.9997
vol01:14:6:9	vol01:14:6:10	rekey	月	0.9997
vol01:14:6:10	vol01:14:6:11	rekey	二	0.9996
vol01:14:6:11	vol01:14:6:12	rekey	十	0.9997
vol01:14:6:12	vol01:14:6:13	rekey	五	0.9994
vol01:14:6:13	vol01:14:6:14	rekey	日	0.9998
vol01:14:6:14	vol01:14:6:15	rekey	奉	0.9996
vol01:14:6:2	vol01:14:6:3	rekey	乾	0.9994
vol01:14:6:3	vol01:14:6:4	rekey	隆	0.9995
vol01:14:6:4	vol01:14:6:5	rekey	三	0.9996
vol01:14:6:5	vol01:14:6:6	rekey	十	0.9998
vol01:14:6:6	vol01:14:6:7	rekey	八	0.9996
vol01:14:6:7	vol01:14:6:8	rekey	年	0.9995
vol01:14:6:8	vol01:14:6:9	rekey	八	0.9997
vol01:14:7:0	vol01:14:7:1	rekey	上	0.9996
vol01:14:7:9	vol01:14:7:10	rekey	將	0.9996
vol01:14:7:10	vol01:14:7:11	rekey	永	0.9997
vol01:14:7:11	vol01:14:7:12	rekey	樂	0.9996
vol01:14:7:12	vol01:14:7:13	rekey	大	0.9994
vol01:14:7:13	vol01:14:7:14	rekey	典	0.9995
vol01:14:7:14	vol01:14:7:15	rekey	内	0.9996
vol01:14:7:15	vol01:14:7:16	rekey	檢	0.9994
vol01:14:7:16	vol01:14:7:17	rekey	出	0.9997
vol01:14:7:17	vol01:14:7:18	rekey	各	0.9994
vol01:14:7:18	vol01:14:7:19	rekey	書	0.9994
vol01:14:7:1	vol01:14:7:2	rekey	諭	0.9994
vol01:14:7:19	vol01:14:7:20	rekey	陸	0.9996
vol01:14:7:20	vol01:14:7:21	rekey	續	0.9996
vol01:14:7:2	vol01:14:7:3	rekey	辦	0.9995
vol01:14:7:3	vol01:14:7:4	rekey	理	0.9994
vol01:14:7:4	vol01:14:7:5	rekey	四	0.9997
vol01:14:7:5	vol01:14:7:6	rekey	庫	0.9995
vol01:14:7:6	vol01:14:7:7	rekey	全	0.9993
vol01:14:7:7	vol01:14:7:8	rekey	書	0.9994
vol01:14:7:8	vol01:14:7:9	rekey	處	0.9996
vol01:14:8:9	vol01:14:8:10	rekey	予	0.9998
vol01:14:8:10	vol01:14:8:11	rekey	題	0.9996
vol01:14:8:11	vol01:14:8:12	rekey	評	0.9994
vol01:14:8:12	vol01:14:8:13	rekey	見	0.9994
vol01:14:8:13	vol01:14:8:14	rekey	其	0.9994
vol01:14:8:14	vol01:14:8:15	rekey	考	0.9996
vol01:14:8:15	vol01:14:8:16	rekey	訂	0.9996
vol01:14:8:16	vol01:14:8:17	rekey	分	0.9995
vol01:14:8:17	vol01:14:8:18	rekey	排	0.9995
vol01:14:8:18	vol01:14:8:19	rekey	具	0.9997
vol01:14:8:1	vol01:14:8:2	rekey	進	0.9996
vol01:14:8:20	vol01:14:8:21	rekey	條	0.9997
vol01:14:8:2	vol01:14:8:3	rekey	呈	0.9995
vol01:14:8:3	vol01:14:8:4	rekey	朕	0.9996
vol01:14:8:4	vol01:14:8:5	rekey	親	0.9995
vol01:14:8:5	vol01:14:8:6	rekey	加	0.9996
vol01:14:8:6	vol01:14:8:7	rekey	披	0.9996
vol01:14:8:7	vol01:14:8:8	rekey	閱	0.9994
vol01:14:8:8	vol01:14:8:9	rekey	間	0.9995
vol01:14:9:9	vol01:14:9:10	rekey	可	0.9998
vol01:14:9:10	vol01:14:9:11	rekey	觀	0.9999
vol01:14:9:11	vol01:14:9:12	rekey	則	0.9998
vol01:14:9:12	vol01:14:9:13	rekey	成	0.9996
vol01:14:9:13	vol01:14:9:14	rekey	於	0.9995
vol01:14:9:14	vol01:14:9:15	rekey	紀	0.9996
vol01:14:9:15	vol01:14:9:16	rekey	昀	0.9994
vol01:14:9:16	vol01:14:9:17	rekey	陸	0.9993
vol01:14:9:17	vol01:14:9:18	rekey	錫	0.9995
vol01:14:9:18	vol01:14:9:19	rekey	熊	0.9996
vol01:14:9:1	vol01:14:9:2	rekey	理	0.9997
vol01:14:9:19	vol01:14:9:20	rekey	之	0.9998
vol01:14:9:2	vol01:14:9:3	rekey	而	0.9996
vol01:14:9:3	vol01:14:9:4	rekey	撰	0.9995
vol01:14:9:4	vol01:14:9:5	rekey	述	0.9995
vol01:14:9:5	vol01:14:9:6	rekey	提	0.9997
vol01:14:9:6	vol01:14:9:7	rekey	要	0.9995
vol01:14:9:7	vol01:14:9:8	rekey	粲	0.9996
vol01:14:9:8	vol01:14:9:9	rekey	然	0.9997
vol01:150:1:9	vol01:150:1:10	rekey	官	0.9997
vol01:150:1:10	vol01:150:1:11	rekey	封	0.9997
vol01:150:1:11	vol01:150:1:12	rekey	建	0.9994
vol01:150:1:12	vol01:150:1:13	rekey	井	0.9997
vol01:150:1:14	vol01:150:1:15	rekey	動	0.9999
vol01:150:1:15	vol01:150:1:16	rekey	稱	0.9992
vol01:150:1:16	vol01:150:1:17	rekey	三	0.9997
vol01:150:1:17	vol01:150:1:18	rekey	代	0.9995
vol01:150:1:18	vol01:150:1:19	rekey	而	0.9997
vol01:150:1:19	vol01:150:1:20	rekey	不	0.9997
vol01:150:1:2	vol01:150:1:3	rekey	考	0.9997
vol01:150:1:4	vol01:150:1:5	rekey	典	0.9996
vol01:150:1:5	vol01:150:1:6	rekey	則	0.9995
vol01:150:1:6	vol01:150:1:7	rekey	欲	0.9993
vol01:150:1:7	vol01:150:1:8	rekey	復	0.9994
vol01:150:1:8	vol01:150:1:9	rekey	周	0.9995
vol01:150:2:9	vol01:150:2:10	rekey	黃	0.9996
vol01:150:2:10	vol01:150:2:11	rekey	諫	0.9992
vol01:150:2:11	vol01:150:2:12	rekey	之	0.9997
vol01:150:2:12	vol01:150:2:13	rekey	流	0.9997
vol01:150:2:13	vol01:150:2:14	rekey	欲	0.9994
vol01:150:2:14	vol01:150:2:15	rekey	使	0.9996
vol01:150:2:15	vol01:150:2:16	rekey	天	0.9996
vol01:150:2:16	vol01:150:2:17	rekey	下	0.9998
vol01:150:2:17	vol01:150:2:18	rekey	筆	0.9994
vol01:150:2:18	vol01:150:2:19	rekey	札	0.9997
vol01:150:2:19	vol01:150:2:20	rekey	皆	0.9995
vol01:150:2:20	vol01:150:2:21	rekey	改	0.9997
vol01:150:2:2	vol01:150:2:3	rekey	時	0.9998
vol01:150:2:3	vol01:150:2:4	rekey	勢	0.9996
vol01:150:2:4	vol01:150:2:5	rekey	之	0.9997
vol01:150:2:5	vol01:150:2:6	rekey	不	0.9997
vol01:150:2:6	vol01:150:2:7	rekey	可	0.9995
vol01:150:2:7	vol01:150:2:8	rekey	行	0.9997
vol01:150:2:8	vol01:150:2:9	rekey	至	0.9997
vol01:150:3:9	vol01:150:3:10	rekey	欲	0.9994
vol01:150:3:10	vol01:150:3:11	rekey	使	0.9996
vol01:150:3:11	vol01:150:3:12	rekey	天	0.9997
vol01:150:3:12	vol01:150:3:13	rekey	下	0.9997
vol01:150:3:13	vol01:150:3:14	rekey	言	0.9994
vol01:150:3:14	vol01:150:3:15	rekey	語	0.9996
vol01:150:3:15	vol01:150:3:16	rekey	皆	0.9994
vol01:150:3:16	vol01:150:3:17	rekey	作	0.9994
vol01:150:3:17	vol01:150:3:18	rekey	古	0.9996
vol01:150:3:19	vol01:150:3:20	rekey	迂	0.9996
vol01:150:3:20	vol01:150:3:21	rekey	謬	0.9994
vol01:150:3:2	vol01:150:3:3	rekey	篆	0.9994
vol01:150:3:3	vol01:150:3:4	rekey	體	0.9994
vol01:150:3:4	vol01:150:3:5	rekey	顧	0.9994
vol01:150:3:5	vol01:150:3:6	rekey	炎	0.9995
vol01:150:3:6	vol01:150:3:7	rekey	武	0.9994
vol01:150:3:7	vol01:150:3:8	rekey	之	0.9996
vol01:150:3:8	vol01:150:3:9	rekey	流	0.9996
vol01:150:4:9	vol01:150:4:10	rekey	之	0.9995
vol01:150:4:10	vol01:150:4:11	rekey	曲	0.9995
vol01:150:4:11	vol01:150:4:12	rekey	士	0.9998
vol01:150:4:12	vol01:150:4:13	rekey	人	0.9997
vol01:150:4:13	vol01:150:4:14	rekey	喜	0.9994
vol01:150:4:14	vol01:150:4:15	rekey	言	0.9993
vol01:150:4:15	vol01:150:4:16	rekey	兵	0.9995
vol01:150:4:16	vol01:150:4:17	rekey	二	0.9998
vol01:150:4:17	vol01:150:4:18	rekey	麓	0.9995
vol01:150:4:18	vol01:150:4:19	rekey	正	0.9993
vol01:150:4:20	vol01:150:4:21	rekey	欲	0.9995
vol01:150:4:2	vol01:150:4:3	rekey	抑	0.9996
vol01:150:4:3	vol01:150:4:4	rekey	更	0.9998
vol01:150:4:4	vol01:150:4:5	rekey	甚	0.9992
vol01:150:4:5	vol01:150:4:6	rekey	焉	0.9994
vol01:150:4:6	vol01:150:4:7	rekey	又	0.9996
vol01:150:4:7	vol01:150:4:8	rekey	如	0.9993
vol01:150:4:8	vol01:150:4:9	rekey	明	0.9996
vol01:150:5:9	vol01:150:5:10	rekey	武	0.9996
vol01:150:5:10	vol01:150:5:11	rekey	備	0.9995
vol01:150:5:11	vol01:150:5:12	rekey	新	0.9995
vol01:150:5:12	vol01:150:5:13	rekey	書	0.9995
vol01:150:5:13	vol01:150:5:14	rekey	欲	0.9996
vol01:150:5:14	vol01:150:5:15	rekey	雕	0.9996
vol01:150:5:15	vol01:150:5:16	rekey	木	0.9996
vol01:150:5:16	vol01:150:5:17	rekey	爲	0.9991
vol01:150:5:17	vol01:150:5:18	rekey	虎	0.9996
vol01:150:5:18	vol01:150:5:19	rekey	以	0.9997
vol01:150:5:19	vol01:150:5:20	rekey	臨	0.9996
vol01:150:5:20	vol01:150:5:21	rekey	陣	0.9995
vol01:150:5:3	vol01:150:5:4	rekey	坑	0.9994
vol01:150:5:4	vol01:150:5:5	rekey	藏	0.9997
vol01:150:5:5	vol01:150:5:6	rekey	錐	0.9994
vol01:150:5:6	vol01:150:5:7	rekey	以	0.9997
vol01:150:5:7	vol01:150:5:8	rekey	刺	0.9996
vol01:150:5:8	vol01:150:5:9	rekey	敵	0.9996
vol01:150:6:9	vol01:150:6:10	rekey	邊	0.9997
vol01:150:6:10	vol01:150:6:11	rekey	將	0.9996
vol01:150:6:11	vol01:150:6:12	rekey	士	0.9999
vol01:150:6:12	vol01:150:6:13	rekey	人	0.9998
vol01:150:6:13	vol01:150:6:14	rekey	人	0.9997
vol01:150:6:14	vol01:150:6:15	rekey	皆	0.9996
vol01:150:6:15	vol01:150:6:16	rekey	讀	0.9996
vol01:150:6:16	vol01:150:6:17	rekey	左	0.9995
vol01:150:6:17	vol01:150:6:18	rekey	傳	0.9997
vol01:150:6:18	vol01:150:6:19	rekey	凡	0.9996
vol01:150:6:19	vol01:150:6:20	rekey	斯	0.9995
vol01:150:6:20	vol01:150:6:21	rekey	之	0.9996
vol01:150:6:2	vol01:150:6:3	rekey	陳	0.9995
vol01:150:6:3	vol01:150:6:4	rekey	禹	0.9996
vol01:150:6:4	vol01:150:6:5	rekey	謨	0.9992
vol01:150:6:5	vol01:150:6:6	rekey	至	0.9998
vol01:150:6:6	vol01:150:6:7	rekey	欲	0.9996
vol01:150:6:7	vol01:150:6:8	rekey	使	0.9995
vol01:150:6:8	vol01:150:6:9	rekey	九	0.9997
vol01:150:7:9	vol01:150:7:10	rekey	彼	0.9994
vol01:150:7:10	vol01:150:7:11	rekey	空	0.9997
vol01:150:7:11	vol01:150:7:12	rekey	言	0.9995
vol01:150:7:12	vol01:150:7:13	rekey	庶	0.9998
vol01:150:7:13	vol01:150:7:14	rekey	讀	0.9993
vol01:150:7:14	vol01:150:7:15	rekey	者	0.9996
vol01:150:7:15	vol01:150:7:16	rekey	知	0.9994
vol01:150:7:16	vol01:150:7:17	rekey	致	0.9994
vol01:150:7:17	vol01:150:7:18	rekey	遠	0.9994
vol01:150:7:18	vol01:150:7:19	rekey	經	0.9994
vol01:150:7:19	vol01:150:7:20	rekey	方	0.9996
vol01:150:7:20	vol01:150:7:21	rekey	務	0.9996
vol01:150:7:2	vol01:150:7:3	rekey	類	0.9995
vol01:150:7:3	vol01:150:7:4	rekey	並	0.9994
vol01:150:7:5	vol01:150:7:6	rekey	其	0.9993
vol01:150:7:6	vol01:150:7:7	rekey	異	0.9994
vol01:150:7:7	vol01:150:7:8	rekey	說	0.9994
vol01:150:8:2	vol01:150:8:3	rekey	求	0.9997
vol01:150:8:3	vol01:150:8:4	rekey	爲	0.9997
vol01:150:8:4	vol01:150:8:5	rekey	有	0.9994
vol01:150:8:5	vol01:150:8:6	rekey	用	0.9998
vol01:150:8:6	vol01:150:8:7	rekey	之	0.9995
vol01:150:8:7	vol01:150:8:8	rekey	學	0.9995
vol01:150:9:9	vol01:150:9:10	rekey	師	0.9996
vol01:150:9:10	vol01:150:9:11	rekey	說	0.9995
vol01:150:9:11	vol01:150:9:12	rekey	而	0.9997
vol01:150:9:13	vol01:150:9:14	rekey	自	0.9998
vol01:150:9:14	vol01:150:9:15	rekey	南	0.9997
vol01:150:9:15	vol01:150:9:16	rekey	宋	0.9996
vol01:150:9:16	vol01:150:9:17	rekey	至	0.9996
vol01:150:9:17	vol01:150:9:18	rekey	明	0.9995
vol01:150:9:18	vol01:150:9:19	rekey	凡	0.9994
vol01:150:9:19	vol01:150:9:20	rekey	說	0.9995
vol01:150:9:20	vol01:150:9:21	rekey	經	0.9995
vol01:150:9:3	vol01:150:9:4	rekey	漢	0.9994
vol01:150:9:4	vol01:150:9:5	rekey	唐	0.9995
vol01:150:9:5	vol01:150:9:6	rekey	儒	0.9994
vol01:150:9:6	vol01:150:9:7	rekey	者	0.9996
vol01:150:9:7	vol01:150:9:8	rekey	謹	0.9995
vol01:150:9:8	vol01:150:9:9	rekey	守	0.9996
vol01:151:1:9	vol01:151:1:10	rekey	門	0.9994
vol01:151:1:10	vol01:151:1:11	rekey	戸	0.9994
vol01:151:1:11	vol01:151:1:12	rekey	大	0.9996
vol01:151:1:12	vol01:151:1:13	rekey	抵	0.9994
vol01:151:1:13	vol01:151:1:14	rekey	數	0.999
vol01:151:1:14	vol01:151:1:15	rekey	名	0.9991
vol01:151:1:15	vol01:151:1:16	rekey	人	0.9995
vol01:151:1:16	vol01:151:1:17	rekey	爲	0.9994
vol01:151:1:17	vol01:151:1:18	rekey	之	0.9998
vol01:151:1:18	vol01:151:1:19	rekey	主	0.9994
vol01:151:1:19	vol01:151:1:20	rekey	而	0.9995
vol01:151:1:20	vol01:151:1:21	rekey	依	0.9995
vol01:151:1:3	vol01:151:1:4	rekey	學	0.9991
vol01:151:1:5	vol01:151:1:6	rekey	文	0.9995
vol01:151:1:6	vol01:151:1:7	rekey	皆	0.9995
vol01:151:1:7	vol01:151:1:8	rekey	各	0.9994
vol01:151:1:8	vol01:151:1:9	rekey	立	0.9994
vol01:151:2:9	vol01:151:2:10	rekey	之	0.9999
vol01:151:2:10	vol01:151:2:11	rekey	朋	0.9997
vol01:151:2:11	vol01:151:2:12	rekey	黨	0.9997
vol01:151:2:12	vol01:151:2:13	rekey	一	0.9997
vol01:151:2:13	vol01:151:2:14	rekey	分	0.9996
vol01:151:2:14	vol01:151:2:15	rekey	千	0.9995
vol01:151:2:15	vol01:151:2:16	rekey	秋	0.9993
vol01:151:2:16	vol01:151:2:17	rekey	吳	0.9994
vol01:151:2:17	vol01:151:2:18	rekey	越	0.9994
vol01:151:2:18	vol01:151:2:19	rekey	漸	0.9994
vol01:151:2:20	vol01:151:2:21	rekey	漸	0.9991
vol01:151:2:3	vol01:151:2:4	rekey	附	0.9996
vol01:151:2:5	vol01:151:2:6	rekey	者	0.9994
vol01:151:2:6	vol01:151:2:7	rekey	囂	0.9994
vol01:151:2:7	vol01:151:2:8	rekey	然	0.9996
vol01:151:2:8	vol01:151:2:9	rekey	助	0.9995
vol01:151:3:9	vol01:151:3:10	rekey	旨	0.9998
vol01:151:3:10	vol01:151:3:11	rekey	亦	0.9997
vol01:151:3:11	vol01:151:3:12	rekey	失	0.9993
vol01:151:3:12	vol01:151:3:13	rekey	其	0.9995
vol01:151:3:13	vol01:151:3:14	rekey	傳	0.9996
vol01:151:3:14	vol01:151:3:15	rekey	而	0.9995
vol01:151:3:16	vol01:151:3:17	rekey	隙	0.9994
vol01:151:3:17	vol01:151:3:18	rekey	相	0.9995
vol01:151:3:18	vol01:151:3:19	rekey	尋	0.9997
vol01:151:3:19	vol01:151:3:20	rekey	操	0.9996
vol01:151:3:20	vol01:151:3:21	rekey	戈	0.9997
vol01:151:3:4	vol01:151:3:5	rekey	其	0.9992
vol01:151:3:5	vol01:151:3:6	rekey	本	0.9996
vol01:151:3:6	vol01:151:3:7	rekey	師	0.9996
vol01:151:3:7	vol01:151:3:8	rekey	之	0.9996
vol01:151:3:8	vol01:151:3:9	rekey	宗	0.9992
vol01:151:4:9	vol01:151:4:10	rekey	實	0.9994
vol01:151:4:10	vol01:151:4:11	rekey	則	0.9996
vol01:151:4:11	vol01:151:4:12	rekey	爭	0.9995
vol01:151:4:12	vol01:151:4:13	rekey	勝	0.9996
vol01:151:4:13	vol01:151:4:14	rekey	負	0.9996
vol01:151:4:14	vol01:151:4:15	rekey	也	0.9996
vol01:151:4:15	vol01:151:4:16	rekey	人	0.9996
vol01:151:4:16	vol01:151:4:17	rekey	心	0.9996
vol01:151:4:17	vol01:151:4:18	rekey	世	0.9995
vol01:151:4:18	vol01:151:4:19	rekey	道	0.9994
vol01:151:4:2	vol01:151:4:3	rekey	不	0.9995
vol01:151:4:4	vol01:151:4:5	rekey	名	0.9994
vol01:151:4:5	vol01:151:4:6	rekey	爲	0.9994
vol01:151:4:6	vol01:151:4:7	rekey	爭	0.9996
vol01:151:4:7	vol01:151:4:8	rekey	是	0.9994
vol01:151:5:2	vol01:151:5:3	rekey	莫	0.9995
vol01:151:5:3	vol01:151:5:4	rekey	甚	0.9994
vol01:151:5:4	vol01:151:5:5	rekey	於	0.9994
vol01:151:5:5	vol01:151:5:6	rekey	斯	0.9996
vol01:151:5:6	vol01:151:5:7	rekey	伏	0.9994
vol01:151:5:7	vol01:151:5:8	rekey	讀	0.9995
vol01:151:6:0	vol01:151:6:1	rekey	御	0.9994
vol01:151:6:9	vol01:151:6:10	rekey	遺	0.9995
vol01:151:6:10	vol01:151:6:11	rekey	憾	0.9997
vol01:151:6:11	vol01:151:6:12	rekey	於	0.9996
vol01:151:6:12	vol01:151:6:13	rekey	洛	0.9996
vol01:151:6:13	vol01:151:6:14	rekey	黨	0.9994
vol01:151:6:14	vol01:151:6:15	rekey	又	0.9995
vol01:151:6:1	vol01:151:6:2	rekey	題	0.9996
vol01:151:6:3	vol01:151:6:4	rekey	弁	0.9994
vol01:151:6:4	vol01:151:6:5	rekey	曲	0.9992
vol01:151:6:5	vol01:151:6:6	rekey	洧	0.9996
vol01:151:6:6	vol01:151:6:7	rekey	舊	0.9993
vol01:151:6:7	vol01:151:6:8	rekey	聞	0.9996
vol01:151:6:8	vol01:151:6:9	rekey	致	0.9996
vol01:151:7:0	vol01:151:7:1	rekey	御	0.9992
vol01:151:7:9	vol01:151:7:10	rekey	示	0.9996
vol01:151:7:10	vol01:151:7:11	rekey	炯	0.9996
vol01:151:7:11	vol01:151:7:12	rekey	戒	0.9995
vol01:151:7:12	vol01:151:7:13	rekey	於	0.9994
vol01:151:7:13	vol01:151:7:14	rekey	東	0.9997
vol01:151:7:14	vol01:151:7:15	rekey	林	0.9995
vol01:151:7:15	vol01:151:7:16	rekey	誠	0.9992
vol01:151:7:16	vol01:151:7:17	rekey	洞	0.9977
vol01:151:7:17	vol01:151:7:18	rekey	鑒	0.9979
vol01:151:7:18	vol01:151:7:19	rekey	情	0.9992
vol01:151:7:1	vol01:151:7:2	rekey	題	0.9995
vol01:151:7:19	vol01:151:7:20	rekey	僞	0.9997
vol01:151:7:20	vol01:151:7:21	rekey	之	0.9997
vol01:151:7:2	vol01:151:7:3	rekey	顧	0.9996
vol01:151:7:3	vol01:151:7:4	rekey	憲	0.9993
vol01:151:7:4	vol01:151:7:5	rekey	成	0.9996
vol01:151:7:5	vol01:151:7:6	rekey	涇	0.9994
vol01:151:7:6	vol01:151:7:7	rekey	皋	0.9998
vol01:151:7:7	vol01:151:7:8	rekey	藏	0.9995
vol01:151:7:8	vol01:151:7:9	rekey	稿	0.9995
vol01:151:8:2	vol01:151:8:3	rekey	至	0.9993
vol01:151:8:4	vol01:151:8:5	rekey	也	0.9994
vol01:151:8:5	vol01:151:8:6	rekey	我	0.9994
vol01:151:9:9	vol01:151:9:10	rekey	黜	0.9993
vol01:151:9:10	vol01:151:9:11	rekey	僞	0.9996
vol01:151:9:11	vol01:151:9:12	rekey	翔	0.9996
vol01:151:9:12	vol01:151:9:13	rekey	陽	0.999
vol01:151:9:13	vol01:151:9:14	rekey	赫	0.9959
vol01:151:9:14	vol01:151:9:15	rekey	燿	0.9994
vol01:151:9:15	vol01:151:9:16	rekey	陰	0.9995
vol01:151:9:16	vol01:151:9:17	rekey	翳	0.9995
vol01:151:9:17	vol01:151:9:18	rekey	潛	0.9994
vol01:151:9:18	vol01:151:9:19	rekey	消	0.9996
vol01:151:9:1	vol01:151:9:2	rekey	國	0.9993
vol01:151:9:2	vol01:151:9:3	rekey	家	0.9995
vol01:151:9:3	vol01:151:9:4	rekey	文	0.9995
vol01:151:9:4	vol01:151:9:5	rekey	教	0.9994
vol01:151:9:6	vol01:151:9:7	rekey	明	0.9993
vol01:151:9:7	vol01:151:9:8	rekey	崇	0.9995
vol01:151:9:8	vol01:151:9:9	rekey	眞	0.9996
vol01:152:1:9	vol01:152:1:10	rekey	防	0.9996
vol01:152:1:10	vol01:152:1:11	rekey	微	0.9997
vol01:152:1:11	vol01:152:1:12	rekey	杜	0.9995
vol01:152:1:12	vol01:152:1:13	rekey	漸	0.9997
vol01:152:1:13	vol01:152:1:14	rekey	不	0.9997
vol01:152:1:14	vol01:152:1:15	rekey	能	0.9996
vol01:152:1:15	vol01:152:1:16	rekey	不	0.9996
vol01:152:1:16	vol01:152:1:17	rekey	慮	0.9991
vol01:152:1:17	vol01:152:1:18	rekey	遠	0.9974
vol01:152:1:18	vol01:152:1:19	rekey	思	0.9995
vol01:152:1:19	vol01:152:1:20	rekey	深	0.9996
vol01:152:1:20	vol01:152:1:21	rekey	故	0.9993
vol01:152:1:2	vol01:152:1:3	rekey	滌	0.9996
vol01:152:1:3	vol01:152:1:4	rekey	前	0.9995
vol01:152:1:4	vol01:152:1:5	rekey	朝	0.9997
vol01:152:1:5	vol01:152:1:6	rekey	之	0.9996
vol01:152:1:7	vol01:152:1:8	rekey	俗	0.9995
vol01:152:1:8	vol01:152:1:9	rekey	然	0.9995
vol01:152:2:9	vol01:152:2:10	rekey	至	0.9996
vol01:152:2:10	vol01:152:2:11	rekey	公	0.9996
vol01:152:2:12	vol01:152:2:13	rekey	除	0.9995
vol01:152:2:15	vol01:152:2:16	rekey	以	0.9996
vol01:152:2:16	vol01:152:2:17	rekey	預	0.9995
vol01:152:2:17	vol01:152:2:18	rekey	消	0.9995
vol01:152:2:18	vol01:152:2:19	rekey	芽	0.9994
vol01:152:2:19	vol01:152:2:20	rekey	蘗	0.9992
vol01:152:2:2	vol01:152:2:3	rekey	甄	0.9996
vol01:152:2:3	vol01:152:2:4	rekey	別	0.9995
vol01:152:2:4	vol01:152:2:5	rekey	遺	0.9995
vol01:152:2:5	vol01:152:2:6	rekey	編	0.9995
vol01:152:2:6	vol01:152:2:7	rekey	皆	0.9995
vol01:152:2:7	vol01:152:2:8	rekey	一	0.9999
vol01:152:2:8	vol01:152:2:9	rekey	準	0.9996
vol01:152:3:9	vol01:152:3:10	rekey	聲	0.9991
vol01:152:3:10	vol01:152:3:11	rekey	名	0.9997
vol01:152:3:11	vol01:152:3:12	rekey	地	0.9996
vol01:152:3:12	vol01:152:3:13	rekey	志	0.9995
vol01:152:3:13	vol01:152:3:14	rekey	之	0.9996
vol01:152:3:14	vol01:152:3:15	rekey	矜	0.9996
vol01:152:3:15	vol01:152:3:16	rekey	誇	0.9996
vol01:152:3:16	vol01:152:3:17	rekey	人	0.9997
vol01:152:3:17	vol01:152:3:18	rekey	物	0.9996
vol01:152:3:18	vol01:152:3:19	rekey	浮	0.9996
vol01:152:3:19	vol01:152:3:20	rekey	辭	0.9994
vol01:152:3:20	vol01:152:3:21	rekey	塗	0.9961
vol01:152:3:2	vol01:152:3:3	rekey	萌	0.9995
vol01:152:3:4	vol01:152:3:5	rekey	詩	0.9996
vol01:152:3:5	vol01:152:3:6	rekey	社	0.9994
vol01:152:3:6	vol01:152:3:7	rekey	之	0.9996
vol01:152:3:7	vol01:152:3:8	rekey	標	0.999
vol01:152:3:8	vol01:152:3:9	rekey	榜	0.9958
vol01:152:4:9	vol01:152:4:10	rekey	詳	0.9995
vol01:152:4:10	vol01:152:4:11	rekey	爲	0.9997
vol01:152:4:11	vol01:152:4:12	rekey	考	0.9997
vol01:152:4:12	vol01:152:4:13	rekey	訂	0.9997
vol01:152:4:13	vol01:152:4:14	rekey	務	0.9997
vol01:152:4:14	vol01:152:4:15	rekey	核	0.9994
vol01:152:4:15	vol01:152:4:16	rekey	其	0.9993
vol01:152:4:16	vol01:152:4:17	rekey	眞	0.9995
vol01:152:4:17	vol01:152:4:18	rekey	庶	0.9996
vol01:152:4:18	vol01:152:4:19	rekey	幾	0.9995
vol01:152:4:19	vol01:152:4:20	rekey	公	0.9997
vol01:152:4:2	vol01:152:4:3	rekey	飾	0.9995
vol01:152:4:3	vol01:152:4:4	rekey	不	0.9996
vol01:152:4:4	vol01:152:4:5	rekey	盡	0.9996
vol01:152:4:5	vol01:152:4:6	rekey	可	0.9995
vol01:152:4:7	vol01:152:4:8	rekey	亦	0.9995
vol01:152:5:9	vol01:152:5:10	rekey	所	0.9995
vol01:152:5:10	vol01:152:5:11	rekey	勸	0.9996
vol01:152:5:11	vol01:152:5:12	rekey	戒	0.9996
vol01:152:5:2	vol01:152:5:3	rekey	大	0.9994
vol01:152:5:3	vol01:152:5:4	rekey	彰	0.999
vol01:152:5:4	vol01:152:5:5	rekey	俾	0.9993
vol01:152:5:5	vol01:152:5:6	rekey	尚	0.9996
vol01:152:5:6	vol01:152:5:7	rekey	論	0.9996
vol01:152:5:7	vol01:152:5:8	rekey	者	0.9996
vol01:152:5:8	vol01:152:5:9	rekey	知	0.9998
vol01:152:6:9	vol01:152:6:10	rekey	門	0.9996
vol01:152:6:10	vol01:152:6:11	rekey	既	0.9998
vol01:152:6:12	vol01:152:6:13	rekey	分	0.9996
vol01:152:6:13	vol01:152:6:14	rekey	科	0.9995
vol01:152:6:14	vol01:152:6:15	rekey	兩	0.9997
vol01:152:6:15	vol01:152:6:16	rekey	擅	0.9992
vol01:152:6:16	vol01:152:6:17	rekey	厥	0.9994
